lon,lat,ROUTE_NUMBER,DIRECTION,BUS_STOP_ORDER_NUM,BUS_STOP_NUM_1,Current_Stop,BUS_STOP_SUB_NUM_2,BUS_STOP_NUM_2,Next_Stop,PLANNED_ROAD,REAL_ROAD,DELAY,VEHICLE_NUMBER,Current_Time,Current_Day,Current_Hour,Current_Minutes,Current_Seconds
21.24054,48.99027,12,P,18,185,Kúpeľná,1,186,Pavlovičovo nám.,305,237,1,385,1614944460576,5,12,41,0
21.24159,48.98653,38,T,9,25,Škultétyho,0,199,Prešovská univerzita,766,13,-1,725,1614944610652,5,12,43,30
21.23905,48.98599,38,T,9,25,Škultétyho,0,199,Prešovská univerzita,766,229,2,725,1614944625667,5,12,43,45
21.24403,48.99332,12,P,19,186,Pavlovičovo nám.,0,205,Divadlo Jonáša Záborského,739,739,24,385,1614944625667,5,12,43,45
21.23828,48.98686,38,T,9,25,Škultétyho,0,199,Prešovská univerzita,766,348,4,725,1614944640668,5,12,44,0
21.24452,48.99274,2,T,5,4,Čierny most,0,205,Divadlo Jonáša Záborského,461,364,-88,739,1614944655683,5,12,44,15
21.23614,48.98941,38,T,9,25,Škultétyho,0,199,Prešovská univerzita,766,675,24,725,1614944670697,5,12,44,30
21.24176,48.98661,27,P,9,4,Čierny most,0,25,Škultétyho,650,650,-12,387,1614944730698,5,12,45,30
21.24176,48.98662,27,P,9,4,Čierny most,0,25,Škultétyho,650,650,-26,387,1614944745711,5,12,45,45
21.24282,48.98644,7,T,4,24,Štúrova,0,4,Čierny most,650,35,-17,733,1614944985785,5,12,49,45
21.23947,48.98581,38,P,10,199,Prešovská univerzita,1,25,Škultétyho,706,545,3,726,1614944985785,5,12,49,45
21.24366,48.99365,1,P,9,2,Na Hlavnej,1,3,Veľká pošta,555,297,-45,734,1614945000803,5,12,50,0
21.24116,48.98631,38,P,10,199,Prešovská univerzita,1,25,Škultétyho,706,686,6,726,1614945000803,5,12,50,0
21.2416,48.98646,38,P,10,199,Prešovská univerzita,1,25,Škultétyho,706,706,6,726,1614945015802,5,12,50,15
21.24405,48.99304,5,P,4,2,Na Hlavnej,1,3,Veľká pošta,555,378,-39,737,1614945015802,5,12,50,15
21.24407,48.99316,11,P,7,2,Na Hlavnej,1,3,Veľká pošta,555,383,-161,391,1614945015802,5,12,50,15
21.24302,48.98694,7,T,4,24,Štúrova,0,4,Čierny most,650,106,-61,733,1614945030812,5,12,50,30
21.24177,48.98652,38,P,11,25,Škultétyho,1,35,Železničná stanica,1110,19,-13,726,1614945030812,5,12,50,30
21.23832,48.99183,12,T,14,186,Pavlovičovo nám.,0,185,Kúpeľná,300,294,-79,402,1614945195878,5,12,53,15
21.2378,48.99243,12,T,14,186,Pavlovičovo nám.,0,185,Kúpeľná,300,300,-95,402,1614945225902,5,12,53,45
21.2442,48.99323,7,T,5,4,Čierny most,0,205,Divadlo Jonáša Záborského,461,461,-49,733,1614945240911,5,12,54,0
21.24403,48.99338,8,T,9,4,Čierny most,0,205,Divadlo Jonáša Záborského,461,461,-174,724,1614945240911,5,12,54,0
21.23702,48.99327,12,T,15,185,Kúpeľná,0,184,Gym.sv.Moniky,462,184,-89,402,1614945240911,5,12,54,0
21.2358,48.98967,5D,T,3,199,Prešovská univerzita,1,25,Škultétyho,706,25,-15,739,1614945270924,5,12,54,30
21.24322,48.99433,1,T,8,205,Divadlo Jonáša Záborského,0,2,Na Hlavnej,290,127,11,732,1614945450967,5,12,57,30
21.24397,48.99319,2,P,8,2,Na Hlavnej,1,3,Veľká pošta,555,353,-263,735,1614946021148,5,13,7,1
21.24333,48.99413,45,T,10,205,Divadlo Jonáša Záborského,0,2,Na Hlavnej,290,110,-97,350,1614946036156,5,13,7,16
21.2448,48.99218,2,P,8,2,Na Hlavnej,1,3,Veľká pošta,555,484,-266,735,1614946036156,5,13,7,16
21.24271,48.9949,45,T,10,205,Divadlo Jonáša Záborského,0,2,Na Hlavnej,290,208,-94,350,1614946051157,5,13,7,31
21.24274,48.99483,1,P,9,2,Na Hlavnej,1,3,Veľká pošta,555,146,-80,738,1614946201223,5,13,10,1
21.24375,48.99357,1,P,9,2,Na Hlavnej,1,3,Veľká pošta,555,312,-61,738,1614946216227,5,13,10,16
21.23941,48.98584,38,P,10,199,Prešovská univerzita,1,25,Škultétyho,706,539,-39,723,1614946216227,5,13,10,16
21.24276,48.98663,2,T,4,24,Štúrova,0,4,Čierny most,650,59,-61,736,1614946231238,5,13,10,31
21.24453,48.99275,8,T,9,4,Čierny most,0,205,Divadlo Jonáša Záborského,461,381,-60,729,1614946306269,5,13,11,46
21.24494,48.9876,38,P,11,25,Škultétyho,1,35,Železničná stanica,1110,287,-44,723,1614946306269,5,13,11,46
21.24418,48.9932,1,T,7,4,Čierny most,0,205,Divadlo Jonáša Záborského,461,461,13,740,1614946321270,5,13,12,1
21.24408,48.99311,36,P,2,2,Na Hlavnej,1,3,Veľká pošta,555,333,-30,403,1614946561359,5,13,16,1
21.24431,48.99296,15,T,4,120,Moyzesova,0,205,Divadlo Jonáša Záborského,600,564,13,392,1614946606354,5,13,16,46
21.24464,48.99256,32A,T,6,4,Čierny most,0,531,Okružná,850,347,-85,375,1614946636359,5,13,17,16
21.24351,48.99405,22,T,17,205,Divadlo Jonáša Záborského,0,2,Na Hlavnej,290,98,-56,394,1614946651377,5,13,17,31
21.2439,48.99272,29,P,9,531,Okružná,1,114,Grešova,500,372,-54,393,1614946771436,5,13,19,31
21.24377,48.99354,45,P,13,2,Na Hlavnej,1,3,Veľká pošta,555,333,86,370,1614946786421,5,13,19,46
21.24306,48.98694,27,T,7,25,Škultétyho,0,4,Čierny most,635,115,-23,387,1614946801436,5,13,20,1
21.24423,48.99294,23,P,2,2,Na Hlavnej,1,531,Okružná,800,395,-14,386,1614946801436,5,13,20,1
21.24421,48.99297,45,P,13,2,Na Hlavnej,1,3,Veľká pošta,555,403,45,370,1614946846449,5,13,20,46
21.24027,48.99329,23,P,2,2,Na Hlavnej,1,531,Okružná,800,790,0,386,1614946861450,5,13,21,1
21.24437,48.99296,#,R,1,113,Kpt.Nálepku,0,205,Divadlo Jonáša Záborského,270,142,-53,390,1614946876459,5,13,21,16
21.24473,48.99246,4,T,9,4,Čierny most,0,205,Divadlo Jonáša Záborského,461,368,-116,731,1614946966494,5,13,22,46
21.24493,48.99217,27,T,8,4,Čierny most,0,205,Divadlo Jonáša Záborského,461,326,-41,387,1614946996505,5,13,23,16
21.24426,48.99303,39,T,7,4,Čierny most,0,205,Divadlo Jonáša Záborského,461,419,-317,356,1614946996505,5,13,23,16
21.24436,48.99296,7,T,5,4,Čierny most,0,205,Divadlo Jonáša Záborského,461,398,-43,737,1614947011512,5,13,23,31
21.24406,48.99326,39,T,7,4,Čierny most,0,205,Divadlo Jonáša Záborského,461,461,-311,356,1614947011512,5,13,23,31
21.24276,48.98655,42,T,7,23,Priemyselné centrum,0,24,Štúrova,462,462,64,389,1614947056531,5,13,24,16
21.24393,48.99347,4,T,10,205,Divadlo Jonáša Záborského,0,2,Na Hlavnej,290,23,-172,731,1614947056531,5,13,24,16
21.24452,48.99272,27,T,8,4,Čierny most,0,205,Divadlo Jonáša Záborského,461,393,-82,387,1614947056531,5,13,24,16
21.24338,48.994,7,P,9,2,Na Hlavnej,1,3,Veľká pošta,555,272,-26,733,1614947071520,5,13,24,31
21.24356,48.99392,4,T,10,205,Divadlo Jonáša Záborského,0,2,Na Hlavnej,290,75,-168,731,1614947071520,5,13,24,31
21.24362,48.99371,4,P,10,2,Na Hlavnej,1,3,Veľká pošta,555,282,96,742,1614947071520,5,13,24,31
21.24274,48.98652,42,T,7,23,Priemyselné centrum,0,24,Štúrova,462,462,37,389,1614947086525,5,13,24,46
21.24347,48.99387,7,P,9,2,Na Hlavnej,1,3,Veľká pošta,555,287,-26,733,1614947086525,5,13,24,46
21.24403,48.99333,27,T,8,4,Čierny most,0,205,Divadlo Jonáša Záborského,461,461,-86,387,1614947086525,5,13,24,46
21.24392,48.99345,27,T,9,205,Divadlo Jonáša Záborského,0,2,Na Hlavnej,290,17,-110,387,1614947116534,5,13,25,16
21.24401,48.99327,7,P,9,2,Na Hlavnej,1,3,Veľká pošta,555,363,-54,733,1614947116534,5,13,25,16
21.24355,48.98712,42,T,7,23,Priemyselné centrum,0,24,Štúrova,462,462,7,389,1614947116534,5,13,25,16
21.24229,48.98677,38,T,8,35,Železničná stanica,0,25,Škultétyho,990,955,-155,726,1614947146557,5,13,25,46
21.24442,48.99269,7,P,9,2,Na Hlavnej,1,3,Veľká pošta,555,438,-80,733,1614947161566,5,13,26,1
21.23895,48.98612,38,T,9,25,Škultétyho,0,199,Prešovská univerzita,766,243,-158,726,1614947191567,5,13,26,31
21.2437,48.98717,5,T,4,25,Škultétyho,0,4,Čierny most,635,173,-15,736,1614947221572,5,13,27,1
21.23562,48.99003,38,T,9,25,Škultétyho,0,199,Prešovská univerzita,766,745,-135,726,1614947236581,5,13,27,16
21.2356,48.98985,38,P,9,198,Duchnovičovo nám.,1,199,Prešovská univerzita,441,441,8,725,1614947296598,5,13,28,16
21.244,48.99319,1,P,9,2,Na Hlavnej,1,3,Veľká pošta,555,353,42,732,1614947326606,5,13,28,46
21.23931,48.98584,38,P,10,199,Prešovská univerzita,1,25,Škultétyho,706,532,26,725,1614947356609,5,13,29,16
21.24314,48.98702,7,P,11,4,Čierny most,1,24,Štúrova,720,523,-118,733,1614947371616,5,13,29,31
21.24039,48.98606,38,P,10,199,Prešovská univerzita,1,25,Škultétyho,706,628,9,725,1614947386615,5,13,29,46
21.24419,48.99314,5,T,5,4,Čierny most,0,205,Divadlo Jonáša Záborského,461,435,-45,736,1614947446627,5,13,30,46
21.24399,48.99335,5,T,5,4,Čierny most,0,205,Divadlo Jonáša Záborského,461,461,-44,736,1614947461628,5,13,31,1
21.24388,48.99347,5,T,6,205,Divadlo Jonáša Záborského,0,2,Na Hlavnej,290,17,-58,736,1614947476636,5,13,31,16
21.24472,48.98751,38,P,11,25,Škultétyho,1,35,Železničná stanica,1110,267,-41,725,1614947506647,5,13,31,46
21.24389,48.99349,29,T,5,205,Divadlo Jonáša Záborského,0,2,Na Hlavnej,290,17,-145,393,1614947506647,5,13,31,46
21.24455,48.99254,2,P,7,2,Na Hlavnej,1,3,Veľká pošta,555,418,-18,739,1614947581662,5,13,33,1
21.24473,48.99301,19,P,5,120,Moyzesova,1,3,Veľká pošta,720,470,40,399,1614947731686,5,13,35,31
21.24364,48.99367,8,P,10,2,Na Hlavnej,1,3,Veľká pošta,555,312,29,728,1614947761706,5,13,36,1
21.24403,48.99336,45,T,9,4,Čierny most,0,205,Divadlo Jonáša Záborského,461,461,-43,377,1614947761706,5,13,36,1
21.24458,48.99257,#,D,1,500,Garáž,4,3,Veľká pošta,3800,3626,-25,362,1614947761706,5,13,36,1
21.2422,48.98678,2,P,9,4,Čierny most,0,25,Škultétyho,650,561,-24,739,1614947776708,5,13,36,16
21.24498,48.992,8,P,10,2,Na Hlavnej,1,3,Veľká pošta,555,524,29,728,1614947791714,5,13,36,31
21.24359,48.99389,ZL,R,1,500,Garáž,4,500,Garáž,200,68,-3847,377,1614947791714,5,13,36,31
21.23943,48.98589,2,P,10,25,Škultétyho,0,199,Prešovská univerzita,766,181,-27,739,1614947836718,5,13,37,16
21.23858,48.98654,2,P,10,25,Škultétyho,0,199,Prešovská univerzita,766,278,-27,739,1614947851725,5,13,37,31
21.24427,48.99294,28,P,14,2,Na Hlavnej,1,3,Veľká pošta,555,413,-18,384,1614948001774,5,13,40,1
21.23543,48.99019,34,P,9,198,Duchnovičovo nám.,1,199,Prešovská univerzita,441,405,-59,382,1614948001774,5,13,40,1
21.23814,48.99198,12,P,17,184,Gym.sv.Moniky,1,185,Kúpeľná,469,403,-32,402,1614948031777,5,13,40,31
21.23881,48.98617,34,P,10,199,Prešovská univerzita,1,24,Štúrova,952,476,-35,382,1614948076794,5,13,41,16
21.23876,48.9908,12,P,17,184,Gym.sv.Moniky,1,185,Kúpeľná,469,469,-82,402,1614948091799,5,13,41,31
21.24116,48.99012,12,P,18,185,Kúpeľná,1,186,Pavlovičovo nám.,305,280,-82,402,1614948136797,5,13,42,16
21.24214,48.98668,34,P,10,199,Prešovská univerzita,1,24,Štúrova,952,761,-39,382,1614948136797,5,13,42,16
21.24226,48.98981,12,P,18,185,Kúpeľná,1,186,Pavlovičovo nám.,305,305,-81,402,1614948151802,5,13,42,31
21.24256,48.9868,34,P,10,199,Prešovská univerzita,1,24,Štúrova,952,800,-61,382,1614948166803,5,13,42,46
21.24409,48.99011,12,P,19,186,Pavlovičovo nám.,0,205,Divadlo Jonáša Záborského,739,252,-52,402,1614948181807,5,13,43,1
21.24301,48.98525,34,P,11,24,Štúrova,1,23,Priemyselné centrum,274,32,-59,382,1614948211818,5,13,43,31
21.24338,48.99402,1,P,9,2,Na Hlavnej,1,3,Veľká pošta,555,267,22,740,1614948226826,5,13,43,46
21.24341,48.99402,2,T,6,205,Divadlo Jonáša Záborského,0,2,Na Hlavnej,290,104,-64,735,1614948286837,5,13,44,46
21.23961,48.98583,38,T,9,25,Škultétyho,0,199,Prešovská univerzita,766,181,-97,723,1614948316837,5,13,45,16
21.23539,48.99032,38,T,9,25,Škultétyho,0,199,Prešovská univerzita,766,766,-73,723,1614948391859,5,13,46,31
21.23566,48.98981,38,P,9,198,Duchnovičovo nám.,1,199,Prešovská univerzita,441,441,105,745,1614948391859,5,13,46,31
21.23539,48.99033,38,T,9,25,Škultétyho,0,199,Prešovská univerzita,766,766,-88,723,1614948406859,5,13,46,46
21.24321,48.99434,22,P,10,2,Na Hlavnej,1,3,Veľká pošta,555,222,-142,394,1614948436869,5,13,47,16
21.23783,48.98729,38,P,10,199,Prešovská univerzita,1,25,Škultétyho,706,327,113,745,1614948436869,5,13,47,16
21.24301,48.98694,38,P,11,25,Škultétyho,1,35,Železničná stanica,1110,111,115,745,1614948511897,5,13,48,31
21.24177,48.98661,27,P,9,4,Čierny most,0,25,Škultétyho,650,650,-207,387,1614948526897,5,13,48,46
21.24174,48.98663,27,P,9,4,Čierny most,0,25,Škultétyho,650,650,-220,387,1614948541912,5,13,49,1
21.24275,48.99489,11,P,7,2,Na Hlavnej,4,3,Veľká pošta,555,171,-132,391,1614948541912,5,13,49,1
21.24294,48.98538,30,P,5,23,Priemyselné centrum,0,24,Štúrova,462,397,57,364,1614948661929,5,13,51,1
21.24314,48.98706,5,P,6,4,Čierny most,1,24,Štúrova,720,477,-5,739,1614948751973,5,13,52,31
21.24281,48.98578,5,P,6,4,Čierny most,1,24,Štúrova,720,634,-37,739,1614948811988,5,13,53,31
21.24281,48.98578,5,P,6,4,Čierny most,1,24,Štúrova,720,634,-37,739,1614948827005,5,13,53,47
21.24403,48.99339,8,T,9,4,Čierny most,0,205,Divadlo Jonáša Záborského,461,461,-142,743,1614948827005,5,13,53,47
21.24281,48.98578,5,P,6,4,Čierny most,1,24,Štúrova,720,634,-37,739,1614948842003,5,13,54,2
21.24403,48.99339,8,T,9,4,Čierny most,0,205,Divadlo Jonáša Záborského,461,461,-142,743,1614948842003,5,13,54,2
21.23656,48.99375,12,T,15,185,Kúpeľná,0,184,Gym.sv.Moniky,462,267,-48,385,1614948842003,5,13,54,2
21.23541,48.99019,5D,T,2,198,Duchnovičovo nám.,1,199,Prešovská univerzita,441,396,-80,735,1614948932034,5,13,55,32
21.24383,48.99359,14,T,1,205,Divadlo Jonáša Záborského,0,2,Na Hlavnej,290,0,-10,408,1614948977061,5,13,56,17
21.24004,48.99346,#,R,1,537,Priemyselný park Záborské,0,531,Okružná,6800,6445,61,381,1614948992049,5,13,56,32
21.24364,48.99382,14,T,1,205,Divadlo Jonáša Záborského,0,2,Na Hlavnej,290,58,-5,408,1614948992049,5,13,56,32
21.24402,48.99336,1,T,7,4,Čierny most,0,205,Divadlo Jonáša Záborského,461,461,-108,705,1614949142109,5,13,59,2
21.2432,48.99434,39,P,9,2,Na Hlavnej,1,3,Veľká pošta,555,222,2,356,1614949202123,5,14,0,2
21.2428,48.98656,7,T,3,23,Priemyselné centrum,0,24,Štúrova,462,462,-14,736,1614941369380,5,11,49,29
21.23948,48.98582,38,P,10,199,Prešovská univerzita,1,25,Škultétyho,706,545,3,723,1614941369380,5,11,49,29
21.24252,48.98675,38,P,10,199,Prešovská univerzita,1,25,Škultétyho,706,706,-18,723,1614941429394,5,11,50,29
21.24219,48.98984,12,T,13,3,Veľká pošta,0,186,Pavlovičovo nám.,520,430,-35,385,1614941474409,5,11,51,14
21.24063,48.99026,12,T,13,3,Veľká pošta,0,186,Pavlovičovo nám.,520,520,-38,385,1614941519425,5,11,51,59
21.24433,48.99301,8,T,9,4,Čierny most,0,205,Divadlo Jonáša Záborského,461,435,-68,729,1614941519425,5,11,51,59
21.24404,48.99336,8,T,9,4,Čierny most,0,205,Divadlo Jonáša Záborského,461,461,-61,729,1614941534440,5,11,52,14
21.24316,48.99442,8,T,10,205,Divadlo Jonáša Záborského,0,2,Na Hlavnej,290,162,-72,729,1614941564455,5,11,52,44
21.23783,48.99244,12,T,14,186,Pavlovičovo nám.,0,185,Kúpeľná,300,300,-48,385,1614941579456,5,11,52,59
21.244,48.99337,7,T,5,4,Čierny most,0,205,Divadlo Jonáša Záborského,461,461,-26,736,1614941624485,5,11,53,44
21.24338,48.98706,5D,T,4,25,Škultétyho,0,4,Čierny most,635,144,12,737,1614941789546,5,11,56,29
21.24452,48.99272,10,T,13,4,Čierny most,1,114,Grešova,500,395,-205,396,1614941939617,5,11,58,59
21.24337,48.99405,2,P,8,2,Na Hlavnej,1,3,Veľká pošta,555,267,82,733,1614942044667,5,12,0,44
21.24282,48.99477,15,P,12,2,Na Hlavnej,1,114,Grešova,510,166,45,392,1614942254725,5,12,4,14
21.24422,48.99298,15,P,12,2,Na Hlavnej,1,114,Grešova,510,380,62,392,1614942284735,5,12,4,44
21.24374,48.99353,4,P,10,2,Na Hlavnej,1,3,Veľká pošta,555,312,35,742,1614942344757,5,12,5,44
21.23564,48.99,2,P,11,25,Škultétyho,0,199,Prešovská univerzita,766,738,77,733,1614942404787,5,12,6,44
21.24464,48.99257,14,T,1,205,Divadlo Jonáša Záborského,0,2,Na Hlavnej,290,116,-23,380,1614942419789,5,12,6,59
21.2394,48.99395,29,P,8,532,Floriánova,2,531,Okružná,540,446,-124,393,1614943140045,5,12,19,0
21.24259,48.98678,27,T,6,26,Mestská hala,1,25,Škultétyho,327,327,4,387,1614943155060,5,12,19,15
21.24458,48.9926,39,T,7,4,Čierny most,0,205,Divadlo Jonáša Záborského,461,364,-87,356,1614943155060,5,12,19,15
21.24022,48.99316,29,P,8,532,Floriánova,2,531,Okružná,540,540,-111,393,1614943155060,5,12,19,15
21.244,48.99335,39,T,7,4,Čierny most,0,205,Divadlo Jonáša Záborského,461,461,-81,356,1614943185068,5,12,19,45
21.24111,48.99198,29,P,9,531,Okružná,1,114,Grešova,500,154,-131,393,1614943200077,5,12,20,0
21.24161,48.99208,23,P,2,2,Na Hlavnej,1,531,Okružná,800,616,-25,386,1614943245098,5,12,20,45
21.23847,48.99485,23,P,3,531,Okružná,1,532,Floriánova,400,178,32,386,1614943290106,5,12,21,30
21.24433,48.99295,27,T,8,4,Čierny most,0,205,Divadlo Jonáša Záborského,461,406,70,387,1614943305116,5,12,21,45
21.24473,48.9923,45,P,13,2,Na Hlavnej,1,3,Veľká pošta,555,489,12,350,1614943305116,5,12,21,45
21.24391,48.99342,41,T,2,205,Divadlo Jonáša Záborského,0,2,Na Hlavnej,290,23,-58,389,1614943335120,5,12,22,15
21.24307,48.98704,5,P,6,4,Čierny most,1,24,Štúrova,720,510,13,733,1614943335120,5,12,22,15
21.24406,48.99325,#,R,1,113,Kpt.Nálepku,0,205,Divadlo Jonáša Záborského,270,233,-22,391,1614943335120,5,12,22,15
21.24292,48.98537,5,P,6,4,Čierny most,1,24,Štúrova,720,720,12,733,1614943380136,5,12,23,0
21.24252,48.98684,38,T,8,35,Železničná stanica,0,25,Škultétyho,990,937,-56,723,1614943425166,5,12,23,45
21.24279,48.98607,7,P,11,4,Čierny most,1,24,Štúrova,720,641,54,736,1614943620226,5,12,27,0
21.24288,48.98535,7,P,11,4,Čierny most,1,24,Štúrova,720,720,59,736,1614943635240,5,12,27,15
21.24447,48.99302,29,T,4,120,Moyzesova,0,205,Divadlo Jonáša Záborského,600,501,-20,393,1614943740309,5,12,29,0
21.24403,48.99338,29,T,4,120,Moyzesova,0,205,Divadlo Jonáša Záborského,600,600,-20,393,1614943785317,5,12,29,45
21.24237,48.98674,38,P,11,25,Škultétyho,1,35,Železničná stanica,1110,58,11,745,1614943815332,5,12,30,15
21.24401,48.99334,5,T,5,4,Čierny most,0,205,Divadlo Jonáša Záborského,461,461,-135,735,1614943950379,5,12,32,30
21.24453,48.99275,8,T,9,4,Čierny most,0,205,Divadlo Jonáša Záborského,461,385,-136,728,1614943995392,5,12,33,15
21.2445,48.99278,8,T,9,4,Čierny most,0,205,Divadlo Jonáša Záborského,461,406,-158,728,1614944010407,5,12,33,30
21.24406,48.99334,8,T,9,4,Čierny most,0,205,Divadlo Jonáša Záborského,461,461,-164,728,1614944040423,5,12,34,0
21.24345,48.99406,8,T,10,205,Divadlo Jonáša Záborského,0,2,Na Hlavnej,290,116,-157,728,1614944055423,5,12,34,15
21.24171,48.98662,2,P,9,4,Čierny most,0,25,Škultétyho,650,650,63,737,1614944115440,5,12,35,15
21.24027,48.98609,2,P,10,25,Škultétyho,0,199,Prešovská univerzita,766,118,51,737,1614944145447,5,12,35,45
21.23865,48.98644,2,P,10,25,Škultétyho,0,199,Prešovská univerzita,766,271,51,737,1614944160455,5,12,36,0
21.24432,48.99285,28,P,14,2,Na Hlavnej,1,3,Veľká pošta,555,418,-69,376,1614944445581,5,12,40,45
21.23723,48.98812,38,T,9,25,Škultétyho,0,199,Prešovská univerzita,766,508,13,725,1614944655683,5,12,44,15
21.24346,48.98713,27,P,9,4,Čierny most,0,25,Škultétyho,650,484,-7,387,1614944685698,5,12,44,45
21.24398,48.99334,12,P,20,205,Divadlo Jonáša Záborského,0,2,Na Hlavnej,290,23,-31,385,1614944685698,5,12,44,45
21.24323,48.98708,27,P,9,4,Čierny most,0,25,Škultétyho,650,502,-18,387,1614944700698,5,12,45,0
21.24293,48.99464,12,P,20,205,Divadlo Jonáša Záborského,0,2,Na Hlavnej,290,197,-15,385,1614944700698,5,12,45,0
21.2351,48.99064,38,T,10,199,Prešovská univerzita,0,198,Duchnovičovo nám.,439,43,9,725,1614944715697,5,12,45,15
21.24333,48.9942,2,T,6,205,Divadlo Jonáša Záborského,0,2,Na Hlavnej,290,104,-122,739,1614944730698,5,12,45,30
21.2419,48.98657,38,P,11,25,Škultétyho,1,35,Železničná stanica,1110,26,-13,726,1614945045827,5,12,50,45
21.24073,48.99026,12,T,13,3,Veľká pošta,0,186,Pavlovičovo nám.,520,486,-75,402,1614945135870,5,12,52,15
21.23869,48.99083,12,T,14,186,Pavlovičovo nám.,0,185,Kúpeľná,300,156,-62,402,1614945165872,5,12,52,45
21.23831,48.99109,12,T,14,186,Pavlovičovo nám.,0,185,Kúpeľná,300,186,-68,402,1614945180865,5,12,53,0
21.24285,48.99481,7,T,6,205,Divadlo Jonáša Záborského,0,2,Na Hlavnej,290,208,-42,733,1614945270924,5,12,54,30
21.2432,48.98706,5,P,6,4,Čierny most,1,24,Štúrova,720,497,-123,737,1614945270924,5,12,54,30
21.23535,48.99499,12,T,15,185,Kúpeľná,0,184,Gym.sv.Moniky,462,388,-96,402,1614945270924,5,12,54,30
21.24296,48.98698,5,P,6,4,Čierny most,1,24,Štúrova,720,510,-136,737,1614945285925,5,12,54,45
21.24281,48.98693,5,P,6,4,Čierny most,1,24,Štúrova,720,523,-161,737,1614945315949,5,12,55,15
21.2398,48.98587,5D,T,3,199,Prešovská univerzita,1,25,Škultétyho,706,539,4,739,1614945330953,5,12,55,30
21.24285,48.99468,42,P,1,2,Na Hlavnej,1,3,Veľká pošta,555,191,10,389,1614945345958,5,12,55,45
21.2447,48.99253,1,T,7,4,Čierny most,0,205,Divadlo Jonáša Záborského,461,356,9,732,1614945390955,5,12,56,30
21.24405,48.99337,5D,T,5,4,Čierny most,0,205,Divadlo Jonáša Záborského,461,461,-16,739,1614945631028,5,13,0,31
21.24171,48.98662,38,T,8,35,Železničná stanica,0,25,Škultétyho,990,990,-19,745,1614945811072,5,13,3,31
21.24416,48.99306,15,P,12,2,Na Hlavnej,1,114,Grešova,510,366,75,392,1614945871103,5,13,4,31
21.24392,48.99341,45,T,10,205,Divadlo Jonáša Záborského,0,2,Na Hlavnej,290,17,-98,350,1614946021148,5,13,7,1
21.2429,48.9869,2,T,4,24,Štúrova,0,4,Čierny most,650,100,-69,736,1614946246239,5,13,10,46
21.2391,48.98595,2,P,11,25,Škultétyho,0,199,Prešovská univerzita,766,222,-323,735,1614946336278,5,13,12,16
21.24364,48.99367,8,P,10,2,Na Hlavnej,1,3,Veľká pošta,555,277,78,743,1614946486328,5,13,14,46
21.24399,48.9932,8,P,10,2,Na Hlavnej,1,3,Veľká pošta,555,333,74,743,1614946501359,5,13,15,1
21.2432,48.9943,2,T,6,205,Divadlo Jonáša Záborského,0,2,Na Hlavnej,290,121,-76,736,1614946501359,5,13,15,1
21.24461,48.99301,15,T,4,120,Moyzesova,0,205,Divadlo Jonáša Záborského,600,540,49,392,1614946561359,5,13,16,1
21.24404,48.99335,22,T,16,113,Kpt.Nálepku,0,205,Divadlo Jonáša Záborského,303,303,-35,394,1614946606354,5,13,16,46
21.24377,48.99362,15,T,5,205,Divadlo Jonáša Záborského,0,2,Na Hlavnej,290,52,2,392,1614946651377,5,13,17,31
21.23994,48.99345,29,P,8,532,Floriánova,2,531,Okružná,540,510,-53,393,1614946681383,5,13,18,1
21.2411,48.99236,32A,T,6,4,Čierny most,0,531,Okružná,850,646,-74,375,1614946711407,5,13,18,31
21.24039,48.99306,29,P,9,531,Okružná,1,114,Grešova,500,18,-62,393,1614946711407,5,13,18,31
21.24055,48.9929,29,P,9,531,Okružná,1,114,Grešova,500,36,-72,393,1614946726405,5,13,18,46
21.24292,48.98611,7,T,3,23,Priemyselné centrum,0,24,Štúrova,462,462,-3,737,1614946756424,5,13,19,16
21.24344,48.98708,7,T,4,24,Štúrova,0,4,Čierny most,650,135,-9,737,1614946786421,5,13,19,46
21.23985,48.99362,32,P,1,531,Okružná,1,532,Floriánova,400,18,-74,375,1614946786421,5,13,19,46
21.24412,48.99309,45,P,13,2,Na Hlavnej,1,3,Veľká pošta,555,383,82,370,1614946801436,5,13,20,1
21.24142,48.99212,23,P,2,2,Na Hlavnej,1,531,Okružná,800,630,-6,386,1614946831466,5,13,20,31
21.24412,48.99307,45,P,13,2,Na Hlavnej,1,3,Veľká pošta,555,383,55,370,1614946831466,5,13,20,31
21.24001,48.99352,23,P,2,2,Na Hlavnej,1,531,Okružná,800,800,-30,386,1614946906480,5,13,21,46
21.24404,48.99338,4,T,9,4,Čierny most,0,205,Divadlo Jonáša Záborského,461,461,-160,731,1614947041525,5,13,24,1
21.24297,48.98693,5,P,6,4,Čierny most,1,24,Štúrova,720,530,-189,735,1614947146557,5,13,25,46
21.24266,48.98658,5,P,6,4,Čierny most,1,24,Štúrova,720,582,-192,735,1614947161566,5,13,26,1
21.24422,48.99315,1,T,7,4,Čierny most,0,205,Divadlo Jonáša Záborského,461,435,36,734,1614947191567,5,13,26,31
21.24409,48.99336,1,T,7,4,Čierny most,0,205,Divadlo Jonáša Záborského,461,461,39,734,1614947206566,5,13,26,46
21.2356,48.98985,38,P,9,198,Duchnovičovo nám.,1,199,Prešovská univerzita,441,441,15,725,1614947281585,5,13,28,1
